show,title,href,id,show_abbrev,show_c
First Move with Julia Chatterley,"SMIC, Chinese Chipmaker's Stock Falling On Fears Of U.S. Sanctions; Softbank Sinks Amid Claims Japanese Giant Bet Billions Of Dollars On Technology Options; U.K. Government Threatening Another No Deal, This Time On E.U. Trade Talks. Aired 9-10a ET",/TRANSCRIPTS/2009/07/fmjc.01.html,55231,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"The U.S. Gains Almost 1.4 Million Jobs In August, As Unemployment Rates Fall Below 10 Percent; The NASDAQ Heading For Another Down Day After Billions Wiped Off Big Tech In Just A Few Hours; Russia Releases Information On Its Vaccine Trials. Aired 9-10a ET",/TRANSCRIPTS/2009/04/fmjc.01.html,55232,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"U.S. Jobless Claims Fall Below One Million Last Week; Facebook, The Social Media Giant To Block New Political Ads In The Week Before The U.S. Election; Angela Merkel Faces Courts To Ditch A Controversial National Gas Pipeline After A Russian Poisoning. Aired 9-10a ET",/TRANSCRIPTS/2009/03/fmjc.01.html,55233,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Stocks Gain On Hopes Of U.S. Aid Talks; Dr. Anthony Fauci Expresses Confidence On Development Of A COVID Treatment; The Prime Minister Of Barbados Explains A New Plan To Attract Visitors. Aired 9-10a ET,/TRANSCRIPTS/2009/02/fmjc.01.html,55234,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"President Trump Heads To Protest Hit Kenosha Despite Pleas From The Mayor And The Governor To Stay Away; Samsung, The Phone Maker's Boss Indicted Over A Controversial 2015 Merger; Zoom Takes Off With Profits Jump More Than 3,000 Percent As The Cash Is Thin On Work From Home. Aired 9-10a ET",/TRANSCRIPTS/2009/01/fmjc.01.html,55235,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Records On Wall Street On The First Day Of Trading For The New Look, Dow; China's New Laws Complicate The Sale Of The Video Sharing App, TikTok; The Oracle Of Omaha Takes A $6 Billion Stake In Japan's Trading Houses. Aired 9-10a ET",/TRANSCRIPTS/2008/31/fmjc.01.html,55236,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"The Japanese Prime Minister Resigns, Citing Health Grounds; President Trump Lays Out His Reelection Strategy; Walmart And Microsoft Join Forces In The Tiktok Acquisition Bid. Aired 9-10a ET",/TRANSCRIPTS/2008/28/fmjc.01.html,55237,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Republicans Talk Up The Economy, But Melania Trump's COVID Comments Dominate Day Two Of The RNC; Hurricane Laura Intensifies And The Gulf Coast Prepares For The Worst; Hitting Out At Silicon Valley On The Way To Wall Street, Tech Firm, Palantir Prepares To Go Public. Aired 9-10a ET",/TRANSCRIPTS/2008/26/fmjc.01.html,55238,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,CNN Goes Inside Beijing's Vaccine Research Labs; Jack Ma's Payments Giant Files To Go Public; Epic's Ongoing Battle With Apple Leaves The Game Restricted. Aired 9-10a ET,/TRANSCRIPTS/2008/25/fmjc.01.html,55239,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"The U.S. Grants Emergency Approval For Convalescent Plasma Treatment For COVID-19, The WeChat Stocks Climb Amid Reports Trump's Executive Order May Be Limited; The U.S. Gulf Coast Braces For Storms Marco And Laura. Aired 9-10a ET",/TRANSCRIPTS/2008/24/fmjc.01.html,55240,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,U.S. Jobless Claims Above One Million Again; Kremlin Critic In Hospital After Suspected Poisoning; Kamala Harris Makes History As Vice Presidential Nominee. Aired 9-10a ET,/TRANSCRIPTS/2008/20/fmjc.01.html,55241,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Talks Of A $500 Billion Bailout To Break D.C.'s Deadlock; Regeneron Teams Up With Roche To Boost Production; Danish Shipping Company, Maersk, Raises 2020 Outlook. Aired 9-10a ET",/TRANSCRIPTS/2008/19/fmjc.01.html,55242,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"U.S. Stocks Approach All-Time Highs Despite The COVID Pain; New U.S. Sanctions Raise Questions About The Smartphone Maker, Huawei's Survival; The Maker Of Fortnite Takes Apple To Court. Aired 9-10a ET",/TRANSCRIPTS/2008/18/fmjc.01.html,55243,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,U.S. Lawmakers Called To D.C. Over A Post Office Funding Fight; Japanese Economy Contracts For The Third Straight Quarter; Crowds In Belarus Heckle The President As Protest Grow Over Recent Elections. Aired 9-10a ET,/TRANSCRIPTS/2008/17/fmjc.01.html,55244,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"U.S. Consumers Spend Less Than Expected In July As Efforts To Open The Economy Stall; The Owner Of The Game, Fortnite Sues Apple And Google; China's Answer To Netflix Hits Trouble As U.S. Investigate Its Financial Records. Aired 9-10a ET",/TRANSCRIPTS/2008/14/fmjc.01.html,55245,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,The Jobless Claims Fall In The United States; Joe Biden And Kamala Harris Gave Fiery Speeches On Their First Presentation And Appearance Together; Oil Slumps And The IEA Blames The Virus And The Stalling Air Travel. Aired 9-10a ET,/TRANSCRIPTS/2008/13/fmjc.01.html,55246,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Joe Biden And Kamala Harris Together For The First Time Since It Was Announced She Is To Be His Pick For Vice President Nominee; The United Kingdom Is In The Deepest Recession Of Any Of The Major Developed Economies; Signs Of Recovery In The Travel Industry. Aired 9-10a ET,/TRANSCRIPTS/2008/12/fmjc.01.html,55247,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Russia Claims It Approved The World's First Coronavirus Vaccine; Softbank Rally Helps The Japanese Giant Post A $12 Billion Quarterly Profit; Lebanon's Government Steps Down Amid Protests. Aired 9-10a ET,/TRANSCRIPTS/2008/11/fmjc.01.html,55248,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Beijing Imposes Measures On U.S. Politicians After Detaining Media Tycoon, Jimmy Lai In Hong Kong; President Trump's Orders On Coronavirus Relief Sparks Confusion Amid Questions Over Their Legality As Well, Protesters In Beirut Call For The President's Resignation After Last Week's Explosion. Aired 9-10a ET",/TRANSCRIPTS/2008/10/fmjc.01.html,55249,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Lebanese Media Reports 16 Port Workers Detained In Investigation; U.S.-China Tech Tensions Continue As Donald Trump Issues Executive Order Targeting TikTok And WeChat; U.S. Jobs Growth Slows In July. Aired 9-10a ET,/TRANSCRIPTS/2008/07/fmjc.01.html,55250,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Lebanese Authorities Declare Beirut A Disaster City; Another Week Of Over A Million Fresh Jobless Claims In The U.S.; Spirits Maker Suntory Grapples With COVID-19 Fallout. Aired 9-10a ET,/TRANSCRIPTS/2008/06/fmjc.01.html,55251,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"At Least 100 People Dead And 4,000 Others Injured In Beirut Blast; Clock Ticking For U.S. Stimulus; Upwork Matches Freelancers With Work Offers. Aired 9-10a ET",/TRANSCRIPTS/2008/05/fmjc.01.html,55252,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Microsoft Makes Its Play For The Chinese Video App, TikTok; Millions Of Americans Lose Benefits As Lawmakers Search For A Deal, An Entirely New Business Model Opens Up For Space Travel. Aired 9-10a ET",/TRANSCRIPTS/2008/03/fmjc.01.html,55253,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,The U.S. Economy Suffering Its Worst Quarter In History; Attention Now Shifts From Antitrust To Earnings For The Big Tech Giants; The United States Launching The World's Latest Mission To Mars. Aired 9-10a ET,/TRANSCRIPTS/2007/30/fmjc.01.html,55254,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Bezos, Cook, Zuckerberg, and Pichai Defending Their Firms In D.C.; Boeing, GM and General Electric Takes Earnings Hit Due To Coronavirus; Kodak CEO Talks Trump, Fresh Funding And Re-Invention. Aired 9-10a ET",/TRANSCRIPTS/2007/29/fmjc.01.html,55255,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Two Plans, $2 Trillion Apart, No Time To Lose In D.C.; Twitter, Facebook, YouTube Removing A Fake COVID Cure Video Seen By Millions; Sales Plummeting At McDonald's. Aired 9-10a ET",/TRANSCRIPTS/2007/28/fmjc.01.html,55256,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"U.S. Republicans Finalize A New Stimulus Proposal As Millions See Their Benefit Boost Expire; Moderna Becomes The First To Reach Phase 3 Trials In The U.S.; Precious Metal, Gold Hits An All-Time High. Aired 9-10a ET",/TRANSCRIPTS/2007/27/fmjc.01.html,55257,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,Beijing's Turn To Order A U.S. Consulate To Be Closed; Goldman Sachs Is To Pay $4 Billion To The Malaysian Government Over 1MDB; New Problems For Existing 737 Planes That Have Been In Storage. Aired 9-10a ET,/TRANSCRIPTS/2007/24/fmjc.01.html,55258,fmjc,first_move_with_julia_chatterley
First Move with Julia Chatterley,"Republicans Align On Fresh Stimulus As A Further 1.4 Million Workers Ask For Government Help, The U.S. Says China Is Harboring A Fugitive Scientist In Their Consulate In San Francisco; Britain Negotiators Warn A Trade Deal Is Looking Unlikely. Aired 9-10a ET",/TRANSCRIPTS/2007/23/fmjc.01.html,55259,fmjc,first_move_with_julia_chatterley
